link,full_name,year,mileage_km,gear_type,fuel_type,price,dateAdd
www.autobazar.eu/ford-focus-combi-16-i-cr.2maj-servkniha-aaaid21360711.html,"Ford Focus Combi 1.6 i, ČR,2.maj, Serv.kniha",2017,41 419 km,Manuál,Benzín,11 800 €,10.09.2022
www.autobazar.eu/ford-tourneo-connect-16-tdci-id20608144.html,Ford Tourneo Connect 1.6 TDCi,2015,90 615 km,Manuál,Diesel,11 818 €,12.09.2022
www.autobazar.eu/ford-transit-custom-22tdci-trend-id21340978.html,Ford Transit Custom 2.2TDCi Trend,2014,188 151 km,Manuál,Diesel,11 818 €,12.09.2022
www.autobazar.eu/ford-s-max-20-id21304054.html,Ford S-Max 2.0,2013,143 923 km,Manuál,Diesel,"289 990 Kč 
s DPH (Možný odpočet DPH)
11 819 €",08.09.2022
www.autobazar.eu/ford-transit-connect-15-id21058633.html,Ford Transit Connect 1.5,2018,211 000 km,Manuál,Diesel,"291 000 Kč 
s DPH (Možný odpočet DPH)
11 860 €",24.08.2022
www.autobazar.eu/ford-transit-bus-2.2-tdci-id21319058.html,"Ford Transit Bus 2,2 TDCI",2013,173 000 km,Manuál,Diesel,"11 900 € 
s DPH (Možný odpočet DPH)",09.09.2022
www.autobazar.eu/ford-s-max-64754-id21382011.html,Ford S-Max 64754,2016,166 000 km,Automat,Diesel,11 900 €,09.09.2022
www.autobazar.eu/ford-focus-15-tdci5-tdci-cr.2maj-servkniha-aaaid21372402.html,"Ford Focus 1.5 TDCi.5 TDCi, ČR,2.maj, Serv.kniha",2015,57 824 km,Manuál,Diesel,11 900 €,11.09.2022
www.autobazar.eu/ford-kuga-id21339301.html,Ford Kuga,2011,115 000 km,Automat,Diesel,11 900 €,22.08.2022
www.autobazar.eu/ford-transit-22-tdci22-tdci-valnik-cr-aaaid21269639.html,"Ford Transit 2.2 TDCi2.2 TDCi, Valník, ČR",2014,217 332 km,Manuál,Diesel,11 900 €,11.09.2022
www.autobazar.eu/ford-focus-combi-15-tdcititanium-15-tdci-servkniha-aaaid21351407.html,"Ford Focus Combi 1.5 TDCiTitanium 1.5 TDCi, Serv.kniha",2016,84 622 km,Manuál,Diesel,11 900 €,11.09.2022
www.autobazar.eu/ford-galaxy-2.0tdci-powershift-titanium-x-163k-velka-navigacia-7-sedadiel-id20852612.html,"Ford Galaxy 2,0TDCI PowerShift Titanium X 163k, veľká navigácia, 7 sedadiel",2011,140 938 km,Automat,Diesel,11 990 €,11.09.2022
www.autobazar.eu/ford-mondeo-16-ecoboost-scti-business-x-id19790770.html,Ford Mondeo 1.6 EcoBoost SCTi Business X,2014,101 061 km,Manuál,Benzín,11 990 €,06.06.2022
www.autobazar.eu/ford-transit-valnik-vyklapac-id21357402.html,Ford Transit Valník VYKLÁPAČ,2010,159 000 km,Manuál,Diesel,11 990 €,31.08.2022
www.autobazar.eu/ford-kuga-2.0-tdci-individual-x-4wd-id21173731.html,"Ford Kuga 2,0 TDCi Individual X 4WD",2012,153 479 km,Manuál,Diesel,11 999 €,10.09.2022
www.autobazar.eu/ford-transit-id20883098.html,Ford Transit,2015,183 715 km,Manuál,Diesel,11 999 €,12.09.2022
www.autobazar.eu/ford-fiesta-10-ecoboost-titanium-a-t-id21350608.html,Ford Fiesta 1.0 EcoBoost Titanium A/T,2017,68 000 km,Automat,Benzín,11 999 €,11.09.2022
www.autobazar.eu/ford-transit-connect-16-tdci-95k-trend-l1-id21077176.html,Ford Transit Connect 1.6 TDCi 95k Trend L1,2016,62 587 km,Manuál,Diesel,"11 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-focus-kombi-16-duratec-trend-x-105k-id21341716.html,Ford Focus Kombi 1.6 Duratec Trend X 105k,2017,73 900 km,Manuál,Benzín,11 999 €,12.09.2022
www.autobazar.eu/ford-transit-connect-id20768541.html,Ford Transit Connect,2017,130 000 km,Manuál,Diesel,11 999 €,09.09.2022
www.autobazar.eu/ford-fiesta-11-ti-vct-business-85k-id21349081.html,Ford Fiesta 1.1 Ti-VCT Business 85k,2019,43 600 km,Manuál,Benzín,11 999 €,12.09.2022
www.autobazar.eu/ford-kuga-20tdci-titaniumm64x4-id21157190.html,Ford Kuga 2.0TDCi Titanium.M6.4x4,2013,150 429 km,Manuál,Diesel,11 999 €,10.08.2022
www.autobazar.eu/ford-focus-combi-10-ecoboost-125k-titanium-id21369889.html,Ford Focus Combi 1.0 EcoBoost 125k Titanium,2017,134 000 km,Manuál,Benzín,12 000 €,06.09.2022
www.autobazar.eu/ford-mustang-cabrio-46-gt-v8-id21324463.html,Ford Mustang Cabrio 4.6 GT V8,2007,50 000 km,Automat,Benzín,12 000 €,16.08.2022
www.autobazar.eu/ford-focus-10-ecoboost10-ecoboost-automat-cr-aaaid21271175.html,"Ford Focus 1.0 EcoBoost1.0 EcoBoost, Automat, ČR",2016,45 263 km,Automat,Benzín,12 000 €,11.09.2022
www.autobazar.eu/ford-c-max-15-id20823096.html,Ford C-Max 1.5,2016,153 678 km,Manuál,Diesel,"295 000 Kč 
12 023 €",12.09.2022
www.autobazar.eu/ford-transit-connect-16tdci-trend-l2h1-id21058795.html,Ford Transit Connect 1.6TDCi Trend L2H1,2014,95 855 km,Manuál,Diesel,"12 062 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-connect-16tdci-l1-dilna-id21349632.html,Ford Transit Connect 1.6TDCi L1 DÍLNA,2014,81 250 km,Manuál,Diesel,"12 103 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-connect-16tdci-trend-l1-sortimo-id21375558.html,Ford Transit Connect 1.6TDCi Trend L1 SORTIMO,2016,155 392 km,Manuál,Diesel,"12 185 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-kuga-25t-individual-4x4-id21286271.html,Ford Kuga 2.5T Individual 4x4,2011,121 666 km,Manuál,Benzín,12 185 €,12.09.2022
www.autobazar.eu/ford-transit-20-id21326125.html,Ford Transit 2.0,2016,252 000 km,Manuál,Diesel,"299 000 Kč 
12 186 €",11.09.2022
www.autobazar.eu/ford-mondeo-20-tdci-titanium-id21364785.html,Ford Mondeo 2.0 TDCi Titanium,2015,220 365 km,Manuál,Diesel,"299 000 Kč 
12 186 €",08.09.2022
www.autobazar.eu/ford-kuga-20-id21281104.html,Ford Kuga 2.0,2012,143 902 km,Manuál,Diesel,"299 000 Kč 
12 186 €",08.09.2022
www.autobazar.eu/ford-s-max-20-tdci-id21144290.html,Ford S-Max 2.0 TDCi,2015,202 000 km,Automat,Diesel,"299 000 Kč 
12 186 €",08.09.2022
www.autobazar.eu/ford-ranger-25-tdci-rap-cab-xl-4x4-id21114124.html,Ford Ranger 2.5 TDCi RAP Cab XL 4x4,2011,189 000 km,Manuál,Diesel,"12 200 € 
s DPH (Možný odpočet DPH)",09.09.2022
www.autobazar.eu/ford-kuga-15-ecoboost15-ecoboost-lpg-cr.2maj-aaaid21347299.html,"Ford Kuga 1.5 EcoBoost1.5 EcoBoost, LPG, ČR,2.maj",2015,196 471 km,Manuál,Benzín+Plyn,12 200 €,10.09.2022
www.autobazar.eu/ford-galaxy-20-tdci20-tdci-automat-7mist-cr-aaaid21347482.html,"Ford Galaxy 2.0 TDCi2.0 TDCi, Automat, 7 míst, ČR",2013,190 988 km,Automat,Diesel,12 200 €,10.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci20-tdci-servkniha-navi-aaaid21379584.html,"Ford Mondeo Combi 2.0 TDCI2.0 TDCI, Serv.kniha, Navi",2016,161 950 km,Manuál,Diesel,"12 200 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-fiesta-stst-servkniha-kuze-aaaid21374494.html,"Ford Fiesta STST, Serv.kniha, Kůže",2017,104 860 km,Manuál,Benzín,"12 200 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-transit-connect-15-tdci-cr-l1-trend-id21137131.html,Ford Transit Connect 1.5 TDCi CR L1 Trend,2016,119 400 km,Manuál,Diesel,"299 900 Kč 
s DPH (Možný odpočet DPH)
12 223 €",08.09.2022
www.autobazar.eu/ford-s-max-20-tdci-id21304360.html,Ford S-Max 2.0 TDCi,2014,139 652 km,Manuál,Diesel,"299 900 Kč 
12 223 €",09.08.2022
www.autobazar.eu/ford-grand-c-max-20-tdci-titanium-id21233752.html,Ford Grand C-Max 2.0 TDCi Titanium,2012,59 100 km,Automat,Diesel,"299 900 Kč 
12 223 €",08.09.2022
www.autobazar.eu/ford-kuga-25t-titanium-4x4-id21171402.html,Ford Kuga 2.5T Titanium 4x4,2011,100 286 km,Manuál,Benzín,12 225 €,12.09.2022
www.autobazar.eu/ford-s-max-20-id21139311.html,Ford S-Max 2.0,2013,139 025 km,Manuál,Diesel,"299 999 Kč 
12 227 €",08.09.2022
www.autobazar.eu/ford-s-max-20-tdci-dpf-163k-titanium-s-a-t-7m-id21371118.html,Ford S-Max 2.0 TDCi DPF 163k Titanium S A/T 7m,2012,219 890 km,Automat,Diesel,12 250 €,05.09.2022
www.autobazar.eu/ford-c-max-10-ecoboost-trend-id21200131.html,Ford C-Max 1.0 EcoBoost Trend,2018,51 854 km,Manuál,Benzín,12 290 €,05.09.2022
www.autobazar.eu/ford-mondeo-15-tdci-duratorq-econetic-titanium-id21137414.html,Ford Mondeo 1.5 TDCi Duratorq ECOnetic Titanium,2016,132 500 km,Manuál,Diesel,12 290 €,12.09.2022
www.autobazar.eu/ford-kuga-20-tdci-automat-koza-navigacia-aaaid21369451.html,"Ford Kuga 2.0 TDCi, Automat, Koža, Navigácia",2015,156 835 km,Automat,Diesel,12 300 €,10.09.2022
www.autobazar.eu/ford-focus-combi-15-ecoboost15-ecoboost-servkniha-aaaid21385555.html,"Ford Focus Combi 1.5 EcoBoost1.5 EcoBoost, Serv.kniha",2017,93 085 km,Manuál,Benzín,12 300 €,11.09.2022
www.autobazar.eu/ford-focus-combi-15-ecoblue15-ecoblue-servkniha-navi-aaaid21334605.html,"Ford Focus Combi 1.5 EcoBlue1.5 EcoBlue, Serv.kniha, Navi",2018,164 527 km,Manuál,Diesel,"12 300 € 
s DPH (Možný odpočet DPH)",31.08.2022
www.autobazar.eu/ford-galaxy-20-tdci-7miest-servkniha-aaaid21301893.html,"Ford Galaxy 2.0 TDCi, 7 Miest, Serv.kniha",2013,154 655 km,Manuál,Diesel,12 300 €,08.08.2022
www.autobazar.eu/ford-c-max-15-tdci-duratorq-120k-family-edition-plus-a-t-id20265185.html,Ford C-Max 1.5 TDCi Duratorq 120k Family Edition Plus A/T,2019,145 000 km,Automat,Diesel,12 300 €,08.09.2022
www.autobazar.eu/ford-s-max-20-tdci20-tdci-servkniha-navi-aaaid21365965.html,"Ford S-Max 2.0 TDCi2.0 TDCi, Serv.kniha, Navi",2014,134 079 km,Manuál,Diesel,12 300 €,11.09.2022
www.autobazar.eu/ford-focus-15-tdci15-tdci-navi-tempomat-aaaid21307212.html,"Ford Focus 1.5 TDCi1.5 TDCi, Navi, Tempomat",2018,16 874 km,Manuál,Diesel,12 400 €,11.09.2022
www.autobazar.eu/ford-transit-22-tdci-valnik-id21329276.html,Ford Transit 2.2 TDCi valnik,2015,174 000 km,Manuál,Diesel,"12 450 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-mondeo-15-tdci-duratorq-titanium-id21136326.html,Ford Mondeo 1.5 TDCi Duratorq Titanium,2016,132 500 km,Manuál,Diesel,12 490 €,03.08.2022
www.autobazar.eu/ford-kuga-20-tdci-duratorq-120k-trophy-x-fwd-id20720537.html,Ford Kuga 2.0 TDCi Duratorq 120k Trophy X FWD,2016,183 500 km,Manuál,Diesel,12 500 €,08.09.2022
www.autobazar.eu/ford-focus-combi-15-tdci-duratorq-120k-edition-x-id21385457.html,Ford Focus Combi 1.5 TDCi Duratorq 120k Edition X,2017,71 000 km,Manuál,Diesel,12 500 €,11.09.2022
www.autobazar.eu/ford-focus-15-ecoblue15-ecoblue-cr.1maj-aaaid21276040.html,"Ford Focus 1.5 EcoBlue1.5 EcoBlue, ČR,1.maj",2018,80 624 km,Manuál,Diesel,"12 500 € 
s DPH (Možný odpočet DPH)",11.09.2022
www.autobazar.eu/ford-c-max-15-tdci-duratorq-120k-business-id21332388.html,Ford C-Max 1.5 TDCi Duratorq 120k Business,2017,97 000 km,Manuál,Diesel,12 500 €,23.08.2022
www.autobazar.eu/ford-transit-2.2-tdci-trend-4x4-id21319057.html,"Ford Transit 2,2 TDCi TREND 4X4",2013,147 000 km,Manuál,Diesel,"12 500 € 
s DPH (Možný odpočet DPH)",09.09.2022
www.autobazar.eu/ford-kuga-2.0-tdci-120kw-4x4-titanium-id21343956.html,"Ford Kuga 2,0 TDCI 120kW 4x4 Titanium",2013,176 300 km,Manuál,Diesel,12 531 €,12.09.2022
www.autobazar.eu/ford-mondeo-combi-20-id20844968.html,Ford Mondeo Combi 2.0,2016,179 254 km,Manuál,Diesel,"307 999 Kč 
12 553 €",08.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci-servkniha-navigacia-aaaid21320866.html,"Ford Mondeo Combi 2.0 TDCI, Serv.kniha, Navigácia",2015,140 962 km,Manuál,Diesel,12 583 €,31.08.2022
www.autobazar.eu/ford-focus-kombi-15-tdci-duratorq-120k-titanium-x-id21356004.html,Ford Focus Kombi 1.5 TDCi Duratorq 120k Titanium X,2017,149 000 km,Manuál,Diesel,12 590 €,12.09.2022
www.autobazar.eu/ford-transit-22tdci-l3h2-350l-id21341124.html,Ford Transit 2.2TDCi L3H2 350L,2015,245 298 km,Manuál,Diesel,"12 592 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-connect-15-id21228843.html,Ford Transit Connect 1.5,2017,176 342 km,Manuál,Diesel,"309 000 Kč 
12 594 €",07.09.2022
www.autobazar.eu/ford-transit-custom-20-id21344802.html,Ford Transit Custom 2.0,2017,227 000 km,Manuál,Diesel,"309 000 Kč 
12 594 €",11.09.2022
www.autobazar.eu/ford-transit-22-id21329614.html,Ford Transit 2.2,2016,251 000 km,Manuál,Diesel,"309 000 Kč 
12 594 €",11.09.2022
www.autobazar.eu/ford-transit-22-id21326140.html,Ford Transit 2.2,2015,236 974 km,Manuál,Diesel,"309 000 Kč 
12 594 €",07.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci20-tdci-cr.2maj-navi-aaaid21289127.html,"Ford Mondeo Combi 2.0 TDCI2.0 TDCI, ČR,2.maj, Navi",2015,158 599 km,Manuál,Diesel,12 600 €,10.09.2022
www.autobazar.eu/ford-mondeo-15-ecoboost15-ecoboost-servkniha-aaaid21270965.html,"Ford Mondeo 1.5 EcoBoost1.5 EcoBoost, Serv.kniha",2017,103 206 km,Manuál,Benzín,12 600 €,10.09.2022
www.autobazar.eu/ford-ecosport-15-ti-vct15-ti-vct-servkniha-aaaid21370296.html,"Ford Ecosport 1.5 Ti-VCT1.5 Ti-VCT, Serv.kniha",2017,45 868 km,Manuál,Benzín,12 600 €,10.09.2022
www.autobazar.eu/ford-mondeo-combi-20-id21228865.html,Ford Mondeo Combi 2.0,2015,222 811 km,Manuál,Diesel,"309 800 Kč 
12 626 €",08.09.2022
www.autobazar.eu/ford-focus-combi-16-i-id21328004.html,Ford Focus Combi 1.6 i,2017,53 920 km,Manuál,Benzín,"309 900 Kč 
12 630 €",08.09.2022
www.autobazar.eu/ford-transit-custom-20-tdci-id20810235.html,Ford Transit Custom 2.0 TDCi,2016,115 000 km,Manuál,Diesel,"309 900 Kč 
12 630 €",08.09.2022
www.autobazar.eu/ford-focus-10-t-id20608258.html,Ford Focus 1.0 T,2019,27 591 km,Manuál,Benzín,"12 633 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-focus-combi-15-ecoboost15-ecoboost-cr.2maj-aaaid21373856.html,"Ford Focus Combi 1.5 EcoBoost1.5 EcoBoost, ČR,2.maj",2017,115 468 km,Manuál,Benzín,12 700 €,11.09.2022
www.autobazar.eu/ford-c-max-20-tdci-duratorq-titanium-plus-id21386050.html,Ford C-Max 2.0 TDCi Duratorq Titanium Plus,2015,121 700 km,Manuál,Diesel,12 700 €,12.09.2022
www.autobazar.eu/ford-focus-combi-15-tdci15-tdci-servkniha-navi-aaaid21267644.html,"Ford Focus Combi 1.5 TDCi1.5 TDCi, Serv.kniha, Navi",2019,159 876 km,Manuál,Diesel,"12 700 € 
s DPH (Možný odpočet DPH)",29.08.2022
www.autobazar.eu/ford-focus-combi-16-id20323854.html,Ford Focus Combi 1.6,2017,23 200 km,Manuál,Benzín,"312 500 Kč 
12 736 €",07.09.2022
www.autobazar.eu/ford-focus-20-tdci-duratorq-st-line-id21285184.html,Ford Focus 2.0 TDCi Duratorq ST Line,2017,131 000 km,Manuál,Diesel,12 750 €,05.09.2022
www.autobazar.eu/ford-mondeo-combi-20-id20844969.html,Ford Mondeo Combi 2.0,2015,140 008 km,Manuál,Diesel,"312 999 Kč 
12 757 €",08.09.2022
www.autobazar.eu/ford-transit-connect-15-id21375484.html,Ford Transit Connect 1.5,2018,323 000 km,Manuál,Diesel,"313 390 Kč 
s DPH (Možný odpočet DPH)
12 773 €",11.09.2022
www.autobazar.eu/ford-transit-22-id21334459.html,Ford Transit 2.2,2013,251 000 km,Manuál,Diesel,"313 390 Kč 
s DPH (Možný odpočet DPH)
12 773 €",11.09.2022
www.autobazar.eu/ford-transit-22-id21334458.html,Ford Transit 2.2,2013,251 000 km,Manuál,Diesel,"313 390 Kč 
s DPH (Možný odpočet DPH)
12 773 €",11.09.2022
www.autobazar.eu/ford-transit-connect-15-id21375485.html,Ford Transit Connect 1.5,2018,323 000 km,Manuál,Diesel,"313 390 Kč 
s DPH (Možný odpočet DPH)
12 773 €",11.09.2022
www.autobazar.eu/ford-kuga-20-tdci-duratorq-163k-titanium-awd-a-t-id21144232.html,Ford Kuga 2.0 TDCi Duratorq 163k Titanium AWD A/T,2013,235 200 km,Automat,Diesel,12 790 €,04.09.2022
www.autobazar.eu/ford-focus-combi-15-tdci15-tdci-tempomat-aaaid21307189.html,"Ford Focus Combi 1.5 TDCi1.5 TDCi, Tempomat",2018,37 490 km,Manuál,Diesel,12 800 €,02.09.2022
www.autobazar.eu/ford-s-max-16-ecoboost-sr.1maj-servkniha-aaaid21249681.html,"Ford S-Max 1.6 EcoBoost, SR,1.maj, Serv.kniha",2013,96 110 km,Manuál,Benzín,"12 800 € 
s DPH (Možný odpočet DPH)",10.09.2022
www.autobazar.eu/ford-focus-1515-ecoblue-cr.1maj-aaaid21270675.html,"Ford Focus 1.51.5 EcoBlue, ČR,1.maj",2018,80 624 km,Manuál,Diesel,"12 800 € 
s DPH (Možný odpočet DPH)",29.07.2022
www.autobazar.eu/ford-mondeo-2.0-tdci-titanium-132kw-a-t-awd-powershift-id21370931.html,"Ford Mondeo 2,0 TDCi, Titanium, 132kW, A/T, AWD , Powershift",2016,210 000 km,Automat,Diesel,12 800 €,05.09.2022
www.autobazar.eu/ford-fiesta-15-tdci-duratorq-st-line-id21201949.html,Ford Fiesta 1.5 TDCi Duratorq ST Line,2018,83 915 km,Manuál,Diesel,"12 800 € 

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",12.09.2022
www.autobazar.eu/ford-fiesta-1111-cr.1maj-servkniha-aaaid21245508.html,"Ford Fiesta 1.11.1, ČR,1.maj, Serv.kniha",2019,29 290 km,Manuál,Benzín,12 800 €,02.09.2022
www.autobazar.eu/ford-transit-custom-22tdci-trend-l1h1-id21153919.html,Ford Transit Custom 2.2TDCi Trend L1H1,2014,183 498 km,Manuál,Diesel,12 837 €,12.09.2022
www.autobazar.eu/ford-grand-c-max-20-tdci-id21211801.html,Ford Grand C-Max 2.0 TDCi,2016,149 000 km,Manuál,Diesel,"315 001 Kč 
s DPH (Možný odpočet DPH)
12 838 €",08.09.2022
www.autobazar.eu/ford-mustang-66d-hardtop-v8-rv-1971-128kw-benzin-automat-id21265990.html,Ford Mustang 66d Hardtop V8 rv 1971 128kw benzin automat,1971,45 000 km,Automat,Benzín,12 900 €,28.07.2022
www.autobazar.eu/ford-focus-10-ecoboost-125k-titanium-id21332035.html,Ford Focus 1.0 EcoBoost 125k Titanium,2018,52 000 km,Manuál,Benzín,12 900 €,08.09.2022
www.autobazar.eu/ford-focus-20-tdci-automat-tempomat-aaaid21357273.html,"Ford Focus 2.0 TDCi, Automat, Tempomat",2017,42 174 km,Automat,Diesel,12 900 €,10.09.2022
www.autobazar.eu/ford-kuga-20-tdci-duratorq-150k-titanium-awd-a-t-id21305921.html,Ford Kuga 2.0 TDCi Duratorq 150k Titanium AWD A/T,2016,203 000 km,Automat,Diesel,12 900 €,12.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci-sr.1maj-tempomat-aaaid21345426.html,"Ford Mondeo Combi 2.0 TDCi, SR,1.maj, Tempomat",2017,176 538 km,Manuál,Diesel,"12 900 € 
s DPH (Možný odpočet DPH)",25.08.2022
www.autobazar.eu/ford-c-max-16-ecoboost-scti-titanium-id21365023.html,Ford C-Max 1.6 EcoBoost SCTi Titanium,2012,80 000 km,Manuál,Benzín,12 900 €,02.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci-duratorq-titanium-a-t-id21369621.html,Ford Mondeo Combi 2.0 TDCi Duratorq Titanium A/T,2015,197 000 km,Automat,Diesel,12 900 €,04.09.2022
www.autobazar.eu/ford-s-max-20-tdci-duratorq-180-titanium-a-t-id21383388.html,Ford S-Max 2.0 TDCi Duratorq 180 Titanium A/T,2015,200 200 km,Automat,Diesel,12 900 €,10.09.2022
www.autobazar.eu/ford-focus-combi-10-ecoboost-125k-titanium-id21332066.html,Ford Focus Combi 1.0 EcoBoost 125k Titanium,2018,52 000 km,Manuál,Benzín,12 900 €,08.09.2022
www.autobazar.eu/ford-focus-kombi-15-tdci-duratorq-trend-id17320069.html,Ford Focus Kombi 1.5 TDCi Duratorq Trend,2016,114 199 km,Manuál,Diesel,"12 900 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-focus-kombi-20-tdci-titanium-id21382320.html,Ford Focus Kombi 2.0 TDCi Titanium,2015,118 960 km,Automat,Diesel,12 959 €,12.09.2022
www.autobazar.eu/ford-s-max-2.0tdci-powershift-titanium-x-163k-velka-navigacia-7sedadiel-id20660820.html,"Ford S-Max 2,0TDCI PowerShift Titanium X 163k, veľká navigácia, 7sedadiel",2012,185 349 km,Automat,Diesel,12 990 €,11.09.2022
www.autobazar.eu/ford-kuga-20-tdci-duratorq-150k-titanium-awd-a-t-id21261035.html,Ford Kuga 2.0 TDCi Duratorq 150k Titanium AWD A/T,2014,191 000 km,Automat,Diesel,12 990 €,12.09.2022
www.autobazar.eu/ford-kuga-16-ecoboost-scti-spirit-x-fwd-id21374919.html,Ford Kuga 1.6 EcoBoost SCTi Spirit X FWD,2014,72 000 km,Manuál,Benzín,12 990 €,06.09.2022
www.autobazar.eu/ford-grand-c-max-15-tdci-120k-titanium-x-sr-id21377983.html,Ford Grand C-Max 1.5 TDCi 120k Titanium X SR,2015,98 788 km,Manuál,Diesel,"12 990 € 
s DPH (Možný odpočet DPH)",08.09.2022
www.autobazar.eu/ford-galaxy-2.0-tdci-163k-titanium-adaptivny-tempomat-lcd-tv-id19901311.html,"Ford Galaxy 2,0 TDCI 163k Titanium, adaptívny tempomat, LCD TV",2011,166 561 km,Manuál,Diesel,12 990 €,11.09.2022
www.autobazar.eu/ford-s-max-20tdci-163k-titanium-x-powershift-vyhrievane-sedacky-natacacie-svetlomety-id20660875.html,"Ford S-Max 2.0TDCi 163k Titanium X, PowerShift, vyhrievané sedačky, natáčacie svetlomety",2012,156 435 km,Automat,Diesel,12 990 €,11.09.2022
www.autobazar.eu/ford-transit-2.2-tdci-l2-h2-id21036529.html,"Ford Transit 2,2 TDCi L2 H2",2015,200 908 km,Manuál,Diesel,"12 990 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-kuga-20-tdci-trophy-x-id21161596.html,Ford Kuga 2.0 TDCi Trophy X,2016,196 215 km,Manuál,Diesel,"12 999 € 
s DPH (Možný odpočet DPH)",08.09.2022
www.autobazar.eu/ford-focus-kombi-16-duratec-trend-x-105k-id21270517.html,Ford Focus Kombi 1.6 Duratec Trend X 105k,2017,52 300 km,Manuál,Benzín,12 999 €,12.09.2022
www.autobazar.eu/ford-fiesta-11-ti-vct-cool-connect-70k-id21118348.html,Ford Fiesta 1.1 Ti-VCT Cool & Connect 70k,2018,68 232 km,Manuál,Benzín,"12 999 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-kuga-15-ecoboost-servkniha-koza-navigacia-aaaid21379780.html,"Ford Kuga 1.5 EcoBoost, Serv.kniha, Koža, Navigácia",2015,118 816 km,Manuál,Benzín,13 000 €,08.09.2022
www.autobazar.eu/ford-mustang-coupe-224kw-manual-id21329294.html,Ford Mustang Coupé 224kw Manuál,2007,13 000 km,Manuál,Benzín,13 000 €,09.09.2022
www.autobazar.eu/ford-focus-combi-10-ecoboost10-ecoboost-cr.2maj-aaaid21338860.html,"Ford Focus Combi 1.0 EcoBoost1.0 EcoBoost, ČR,2.maj",2018,28 177 km,Manuál,Benzín,13 000 €,10.09.2022
www.autobazar.eu/ford-focus-16-i-servkniha-aaaid21350692.html,"Ford Focus 1.6 i, Serv.kniha",2017,21 431 km,Manuál,Benzín,13 000 €,10.09.2022
www.autobazar.eu/ford-kuga-20-id21348895.html,Ford Kuga 2.0,2014,199 999 km,Manuál,Diesel,"319 000 Kč 
13 001 €",02.09.2022
www.autobazar.eu/ford-kuga-20-tdci-4x4-id21372476.html,Ford Kuga 2.0 TDCi 4x4,2013,168 018 km,Manuál,Diesel,"319 000 Kč 
13 001 €",06.09.2022
www.autobazar.eu/ford-kuga-16-titanium-id21364714.html,Ford Kuga 1.6 Titanium,2014,180 000 km,Manuál,Benzín,"319 000 Kč 
13 001 €",08.09.2022
www.autobazar.eu/ford-kuga-20-tdci-titanium-4x4-id20780391.html,Ford Kuga 2.0 TDCi Titanium 4x4,2012,95 966 km,Manuál,Diesel,13 023 €,12.09.2022
www.autobazar.eu/ford-s-max-20-id21334475.html,Ford S-Max 2.0,2013,169 969 km,Automat,Benzín,"319 900 Kč 
s DPH (Možný odpočet DPH)
13 038 €",08.09.2022
www.autobazar.eu/ford-transit-22tdci-l3h2-350l-id21341118.html,Ford Transit 2.2TDCi L3H2 350L,2014,220 608 km,Manuál,Diesel,"13 081 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-transit-22tdci-l3h2-350l-id21341116.html,Ford Transit 2.2TDCi L3H2 350L,2015,227 199 km,Manuál,Diesel,"13 081 € 
s DPH (Možný odpočet DPH)",12.09.2022
www.autobazar.eu/ford-kuga-20-tdci20-tdci-4x4-automat-aaaid21331192.html,"Ford Kuga 2.0 TDCi2.0 TDCi, 4X4, Automat",2013,158 586 km,Automat,Diesel,"13 100 € 
s DPH (Možný odpočet DPH)",26.08.2022
www.autobazar.eu/ford-s-max-20-tdci20-tdci-servkniha-navi-aaaid21349714.html,"Ford S-Max 2.0 TDCi2.0 TDCi, Serv.kniha, Navi",2016,197 832 km,Manuál,Diesel,13 100 €,11.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci20-tdci-automat-servkniha-aaaid21376724.html,"Ford Mondeo Combi 2.0 TDCI2.0 TDCI, Automat, Serv.kniha",2015,172 434 km,Automat,Diesel,13 100 €,08.09.2022
